414	173
415	173
429	173
416	173
430	173
418	174
422	174
419	175
420	175
421	175
423	176
425	176
424	176
426	177
435	177
427	178
428	178
436	179
437	179
439	180
440	180
441	181
462	181
444	181
445	181
442	182
443	182
449	183
458	183
450	183
455	184
456	184
460	185
461	185
464	186
465	186
468	187
469	187
471	188
472	188
473	188
477	189
503	189
502	189
501	189
479	190
480	190
493	190
482	191
483	191
484	192
485	192
487	193
488	193
489	194
490	194
491	195
492	195
494	196
497	196
495	196
496	197
498	197
508	197
509	197
510	197
499	198
500	198
504	199
505	199
506	199
511	200
513	200
512	200
514	200
515	201
518	201
516	201
517	201
519	202
520	202
546	202
521	202
547	202
522	203
542	203
523	203
543	203
524	204
540	204
525	205
527	205
526	205
528	205
533	205
529	206
530	206
531	206
532	206
534	207
535	207
536	208
538	208
537	209
539	209
567	209
541	209
544	209
545	210
553	210
552	210
550	211
551	211
558	211
559	211
554	212
555	212
560	213
561	213
562	213
563	213
565	214
566	214
568	215
570	215
569	215
571	216
572	216
575	217
576	217
577	218
578	218
579	218
580	219
581	219
582	220
583	220
586	221
587	221
588	222
589	222
590	222
591	223
592	223
595	224
596	224
597	224
620	224
598	224
599	224
600	225
616	225
617	225
618	225
601	226
602	226
603	226
604	227
605	227
606	228
607	228
608	229
609	229
610	229
613	230
615	230
614	230
619	231
625	231
621	232
622	232
623	233
624	233
626	233
627	234
628	234
629	234
633	235
679	235
634	236
669	236
635	237
636	237
637	238
638	238
639	238
658	238
640	238
657	238
641	239
642	239
643	240
647	240
648	240
644	241
645	241
646	241
649	241
650	242
651	242
655	242
652	243
653	243
654	244
656	244
659	245
660	245
661	245
662	245
663	245
664	246
673	246
666	247
667	247
670	247
668	247
674	248
706	248
707	248
675	249
676	249
708	249
700	249
677	250
678	250
680	251
681	251
682	252
683	252
684	253
685	253
686	254
687	254
688	254
689	255
697	255
696	255
692	256
693	256
695	257
702	257
703	257
704	257
698	258
699	258
701	258
709	259
719	259
720	259
721	259
711	260
712	260
713	261
714	261
715	261
716	262
717	262
718	262
722	263
724	263
723	263
725	264
726	264
728	265
729	265
730	266
731	266
732	267
733	267
736	268
737	268
742	268
748	268
738	269
741	269
743	270
744	270
745	271
746	271
749	272
751	272
750	272
754	273
758	273
757	273
759	273
755	274
756	274
762	275
770	275
778	275
773	275
774	275
765	276
784	276
766	276
771	277
772	277
777	278
779	278
781	278
780	278
782	279
783	279
785	279
1	280
0	280
13	281
28	281
76	282
88	282
90	282
165	283
166	283
403	284
476	284
438	285
463	285
478	286
481	286
665	287
705	287
694	287
710	288
747	288
739	289
740	289
62	290
105	290
169	291
213	291
395	292
486	292
507	292
574	292
630	293
727	293
